batch,instance,budget,method,timing_basis,solve_seconds,cloud_excluded_seconds,completion_rows,result,seed,status,feasible,objective,reference_optimum,deviation_percent,bp_lower_bound,bp_gap_percent,earliest_completion_lower_bound,workload_lower_bound,capacity_lower_bound,capacity_bound_seconds,capacity_bound_lp_calls,capacity_bound_lp_status,proof_source,heuristic_returned_columns,reference_gap_percent,first_feasible_seconds,best_found_seconds,wall_seconds,graph_seconds,root_initialization_seconds,node_setup_seconds,branch_seconds,pricing_seconds,nodes_processed,root_lp,root_cg_iterations,restricted_mip_seconds,heuristic_provider,cim_requests,cim_completed,cim_timeouts,cim_size_skips,cim_seconds,cim_local_seconds,tuning_config_sha256,source_sha256,error
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,qaia_tuned,bp_active_excluding_cloud_call,49.96711480000522,0.0,vehicle,2019-03-13_N12_C3_qaia_tuned_s0.json,0,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.00848519999999553,4,complete,validated_incumbent_matches_global_bound,10,0.0,0.5986788000009255,49.85657070000161,49.967115899999044,0.052907600002072286,0.010718799996539019,14.749117600018508,18.638211300050898,14.304844599973876,319,65.0,12,0.011070099993958138,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,exact,bp_active_excluding_cloud_call,77.22250809999969,0.0,vehicle,2019-03-13_N12_C3_exact_r0.json,0,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.007937399997899774,4,complete,validated_incumbent_matches_global_bound,,0.0,0.5095551999984309,77.0470084999979,77.22250979999808,0.018169899994973093,0.0104356999945594,24.223165400013386,30.514779299948714,19.039049600098224,515,65.0,9,0.017426300000806805,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,qaia_tuned,bp_active_excluding_cloud_call,43.06076049999683,0.0,vehicle,2019-03-13_N12_C3_qaia_tuned_s1.json,1,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.008120300000882708,4,complete,validated_incumbent_matches_global_bound,10,0.0,0.465653300001577,42.956788899995445,43.06076239999675,0.05219260000012582,0.010462199999892619,13.138776699983282,17.752459399991494,10.67048330004036,224,65.0,12,0.012222199999087024,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,cim,bp_active_excluding_cloud_call,402.5160579000003,182.55192359999637,vehicle,2019-03-13_N12_C3_cim_s1.json,1,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.008071600001130719,4,complete,validated_incumbent_matches_global_bound,3,0.0,1.9678882000007434,401.7171699000028,585.0679832000023,0.021723500001826324,0.011111700005130842,127.16240860000107,140.01581300012185,112.85369730038656,3322,65.0,8,0.011346400002366863,cim,1,1,0,0,184.15713250000408,1.6052089000077103,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,cim,bp_active_excluding_cloud_call,91.35053940000944,182.5958707999962,vehicle,2019-03-13_N12_C3_cim_s2.json,2,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.008214900000893977,4,complete,validated_incumbent_matches_global_bound,3,0.0,2.0260817000089446,91.11677290000807,273.94641240000055,0.018309500002942514,0.011021799997251946,27.465115999955742,38.87161580003885,21.230915699910838,561,65.0,8,0.01295179999578977,cim,1,1,0,0,184.2701556000029,1.674284800006717,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,qaia_tuned,bp_active_excluding_cloud_call,43.03767650000373,0.0,vehicle,2019-03-13_N12_C3_qaia_tuned_s2.json,2,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.008476000002701767,4,complete,validated_incumbent_matches_global_bound,10,0.0,0.47482870000385446,42.935253299998294,43.03767810000136,0.052107299998169765,0.010601499998301733,13.34552619997703,17.57506340000691,10.636193200087291,224,65.0,12,0.012157699995441362,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,compact,bp_active_excluding_cloud_call,0.1992796000049566,0.0,vehicle,2019-03-13_N16_C4_compact.json,0,optimal,1,63.0,63.0,0.0,,,,,,,,,,,0.0,0.02046870000049239,0.1952272000053199,0.19928130000334932,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,cim,bp_active_excluding_cloud_call,8.166132699996524,5.003917900001397,vehicle,2019-03-13_N16_C4_cim_s0.json,0,error,0,,63.0,,63,,58,63,63,0.01059450000320794,5,complete,,0,,,,13.170051699999021,0.03211649999866495,0.01993909999873722,0.21446709999872837,0.0,7.879286700001103,1,,1,0.0,cim,1,0,0,0,12.814639000003808,7.810721100002411,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bp5c21d2dc1d5f4b23af97\\worker.log')
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.0836235000024,0.0,vehicle,2019-03-13_N16_C4_qaia_tuned_s0.json,0,time_limit,1,65.0,63.0,3.1746031746031744,63,3.076923076923077,58,63,63,0.01185109999642009,5,complete,,9,3.076923076923077,1.4669434000024921,192.31511840000167,600.0836246000035,0.06385459999728482,0.0200159000014537,191.05454670007748,283.3616369000447,108.81202809996466,2300,63.0,12,0.040432700006931555,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,exact,bp_active_excluding_cloud_call,600.1041764999973,0.0,vehicle,2019-03-13_N16_C4_exact_r0.json,0,time_limit,1,65.0,63.0,3.1746031746031744,63,3.076923076923077,58,63,63,0.010728700013714842,5,complete,,,3.076923076923077,0.6080473000038182,388.4180277999985,600.1041778999934,0.030254099998273887,0.019833099999232218,188.90996939975594,283.0569499000121,113.06915319969994,1935,63.0,9,0.034822000001440756,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.0381273999956,0.0,vehicle,2019-03-13_N16_C4_qaia_tuned_s1.json,1,time_limit,1,65.0,63.0,3.1746031746031744,63,3.076923076923077,58,63,63,0.011209500007680617,5,complete,,9,3.076923076923077,1.499677800005884,191.660864400008,600.0381284999894,0.07381879999593366,0.019902000000001863,192.35607060028997,281.6792675003235,109.0143285006925,2310,63.0,12,0.04122020000068005,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After pricing construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,cim,bp_active_excluding_cloud_call,8.196906899989699,4.9638794000056805,vehicle,2019-03-13_N16_C4_cim_s1.json,1,error,0,,63.0,,63,,58,63,63,0.010869199992157519,5,complete,,0,,,,13.160787600005278,0.03197389999695588,0.02259960000810679,0.21395360000315122,0.0,7.8959131999872625,1,,1,0.0,cim,1,0,0,0,12.797200600005453,7.833321199999773,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bp3df998a0cb944dc4abfe\\worker.log')
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,cim,bp_active_excluding_cloud_call,7.408270099986112,5.0441980000032345,vehicle,2019-03-13_N16_C4_cim_s2.json,2,error,0,,63.0,,63,,58,63,63,0.011198300009709783,5,complete,,0,,,,12.452469399999245,0.03267729999788571,0.022077000001445413,0.21005270000023302,0.0,7.122489999994286,1,,1,0.0,cim,1,0,0,0,12.104290100003709,7.060092100000475,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bp1508640255434b5cb2ce\\worker.log')
cim_active_20260923_184108,2019-03-13_N16_C4,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.0065289000049,0.0,vehicle,2019-03-13_N16_C4_qaia_tuned_s2.json,2,time_limit,1,65.0,63.0,3.1746031746031744,63,3.076923076923077,58,63,63,0.012388699993607588,5,complete,,9,3.076923076923077,1.513507399999071,193.18110310001066,600.0065302000003,0.06786160000774544,0.020215399999869987,193.05897520080907,281.762658599735,108.34632040078577,2288,63.0,12,0.04122739999729674,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After pricing construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,compact,bp_active_excluding_cloud_call,0.2612809999991441,0.0,vehicle,2019-03-13_N20_C5_compact.json,0,optimal,1,61.0,61.0,0.0,,,,,,,,,,,0.0,0.027481199998874217,0.2550541999953566,0.26128269999753684,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,cim,bp_active_excluding_cloud_call,603.013993799992,245.95332650000637,vehicle,2019-03-13_N20_C5_cim_s0.json,0,time_limit,1,68.0,61.0,11.475409836065573,61,10.294117647058824,58,61,61,0.012724599990178831,5,complete,,3,10.294117647058824,21.641010799983633,473.4967640999821,848.9673215999937,0.04456409999693278,0.049437600013334304,184.0710358995275,295.6925036000466,109.57390760020644,1402,61.0,11,0.14518750000570435,cim,1,1,0,0,264.5388336999895,18.585507199983113,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.6835722999967,0.0,vehicle,2019-03-13_N20_C5_qaia_tuned_s0.json,0,time_limit,1,67.0,61.0,9.836065573770492,61,8.955223880597014,58,61,61,0.011827199996332638,5,complete,,11,8.955223880597014,2.945168399994145,257.1941294999997,600.6835735000059,0.07844990000012331,0.07663399999728426,200.34280589998525,295.62951150001027,91.48173700037296,1280,61.0,15,0.1405291999981273,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,exact,bp_active_excluding_cloud_call,600.1227253999969,0.0,vehicle,2019-03-13_N20_C5_exact_r0.json,0,time_limit,1,70.0,61.0,14.754098360655737,61,12.857142857142858,58,61,61,0.011755400002584793,5,complete,,,12.857142857142858,2.23736280000594,55.498054600000614,600.1227268000075,0.04621149999729823,0.045242799998959526,194.5356257003732,313.5020991998899,80.70548189974215,1114,61.0,11,0.14570199999434408,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.005356499998,0.0,vehicle,2019-03-13_N20_C5_qaia_tuned_s1.json,1,time_limit,1,67.0,61.0,9.836065573770492,61,8.955223880597014,58,61,61,0.012206700004753657,5,complete,,11,8.955223880597014,2.9246418999973685,255.93546549999155,600.0053577000072,0.07952069999009836,0.0754560999921523,198.89056660006463,297.18398810001963,90.86534649970417,1282,61.0,15,0.14570710000407416,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,cim,bp_active_excluding_cloud_call,600.0031100999913,125.33866490000219,vehicle,2019-03-13_N20_C5_cim_s1.json,1,time_limit,1,67.0,61.0,9.836065573770492,61,8.955223880597014,58,61,61,0.013115299996570684,5,complete,,3,8.955223880597014,20.739775800000643,463.97478049999336,725.3417760000011,0.044356900005368516,0.049402000004192814,184.5849342000147,292.1285185995803,109.85192270060361,1407,61.0,11,0.15978349999932107,cim,1,1,0,0,143.1802725000016,17.841607599999406,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,cim,bp_active_excluding_cloud_call,600.0679933999927,125.48931299999822,vehicle,2019-03-13_N20_C5_cim_s2.json,2,time_limit,1,69.0,61.0,13.114754098360656,61,11.594202898550725,58,61,61,0.012246700003743172,5,complete,,3,11.594202898550725,20.120013299994753,597.8050137999962,725.5573073999985,0.04390910000074655,0.042604199989000335,182.72150680034247,308.1559757000796,98.02232090002508,1057,61.0,10,0.20286740000301506,cim,1,1,0,0,143.1553139000025,17.666000900004292,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After pricing construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.113770099997,0.0,vehicle,2019-03-13_N20_C5_qaia_tuned_s2.json,2,time_limit,1,66.0,61.0,8.19672131147541,61,7.575757575757576,58,61,61,0.011956999995163642,5,complete,,13,7.575757575757576,3.1941966000013053,467.4567854999914,600.1137713000062,0.08298300000024028,0.08098630000313278,179.06745810006396,295.11865010036854,110.5757826003537,1481,61.0,17,0.1332652999990387,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
